0.9999999989694233	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999989590658	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999989486041	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999989380375	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999989273646	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999989165844	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999989056958	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999988946979	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999988835895	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999988723693	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999988610364	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999988495898	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999988380279	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999988263499	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
0.9999999988145545	0.9999999536816017	0.9852417347253918	0.6376329221124444	0.9999763575944637	1.434165419800695e-05	9.300751338355098e-06
