1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
1	1	0.9945391	0.7206921	0.9999878	7.055205e-06	5.100575e-06
