0.9999999989694233	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999989590658	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999989486041	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999989380375	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999989273646	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999989165844	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999989056958	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999988946979	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999988835895	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999988723693	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999988610364	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999988495898	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999988380279	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999988263499	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999988145545	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999988026406	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.999999998790607	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
0.9999999987784522	0.9999999805749696	0.9981459654704017	0.9649159772070677	0.5617856669823477	0.9999381401194057	2.977990926567135e-05	1.753963123753102e-05	1.454034009120159e-05
